steps,avg_rewards,episode_step,episode_head,eps_list,episode_loss,q_record,episode_reward,episode_times,episode_relative_times,eval_rewards,highest_eval_score,eval_stds,eval_steps
19017,1.31,159,4,1.0,,,1,0.08387875556945801,11.959806442260742,,,,
19176,1.31,159,7,1.0,,,1,0.08414483070373535,12.050771236419678,,,,
19315,1.31,139,1,1.0,,,0,0.07431697845458984,12.13306999206543,,,,
19567,1.32,252,0,1.0,,,3,0.13332605361938477,12.272756099700928,,,,
19797,1.33,230,4,1.0,,,2,0.12124419212341309,12.401796579360962,,,,
20018,1.32,221,1,1.0,,,2,0.11775898933410645,12.526703834533691,,,,
20206,1.29,188,2,1.0,,,1,0.10241079330444336,12.637593269348145,,,,
20421,1.31,215,6,1.0,,,2,0.11782979965209961,12.76347017288208,,,,
20635,1.33,214,1,1.0,,,2,0.11490464210510254,12.887972593307495,,,,
20924,1.33,289,5,1.0,,,3,0.15439629554748535,13.049233198165894,,,,
21108,1.34,184,5,1.0,,,2,0.10499262809753418,13.16220760345459,,,,
21295,1.36,187,1,1.0,,,2,0.10754227638244629,13.279266119003296,,,,
21456,1.36,161,7,1.0,,,1,0.08484864234924316,13.37194299697876,,,,
21648,1.34,192,3,1.0,,,1,0.10174131393432617,13.48103642463684,,,,
21906,1.34,258,5,1.0,,,3,0.14129948616027832,13.629077434539795,,,,
22086,1.34,180,2,1.0,,,1,0.09937191009521484,13.73743724822998,,,,
22454,1.38,368,2,1.0,,,5,0.18986916542053223,13.936413288116455,,,,
22583,1.37,129,5,1.0,,,0,0.0679936408996582,14.011082410812378,,,,
22764,1.37,181,5,1.0,,,1,0.10201144218444824,14.120648622512817,,,,
23201,1.46,437,2,1.0,,,9,0.23288226127624512,14.363099575042725,,,,
23438,1.48,237,4,1.0,,,2,0.12151813507080078,14.492919683456421,,,,
23687,1.51,249,3,1.0,,,3,0.13001036643981934,14.632215023040771,,,,
23830,1.51,143,2,1.0,,,0,0.07751774787902832,14.717819690704346,,,,
23996,1.49,166,1,1.0,,,1,0.0958094596862793,14.822344303131104,,,,
24304,1.52,308,8,1.0,,,4,0.17489290237426758,15.005642175674438,,,,
24572,1.51,268,8,1.0,,,3,0.14902758598327637,15.163155555725098,,,,
24730,1.5,158,3,1.0,,,1,0.09396028518676758,15.264322280883789,,,,
24914,1.51,184,8,1.0,,,1,0.10229969024658203,15.373631238937378,,,,
25046,1.51,132,5,1.0,,,0,0.07403826713562012,15.455329656600952,,,,
25183,1.51,137,7,1.0,,,0,0.07746386528015137,15.79633617401123,,,,
25384,1.51,201,6,1.0,,,1,0.10651063919067383,15.912083387374878,,,,
25608,1.53,224,1,1.0,,,2,0.12187361717224121,16.041178464889526,,,,
25855,1.55,247,6,1.0,,,3,0.14269685745239258,16.195266485214233,,,,
26037,1.56,182,3,1.0,,,1,0.09975266456604004,16.30200171470642,,,,
26168,1.56,131,0,1.0,,,0,0.06887650489807129,16.378704071044922,,,,
26331,1.55,163,8,1.0,,,1,0.09963393211364746,16.485223531723022,,,,
26489,1.5,158,1,1.0,,,1,0.08886981010437012,16.583147525787354,,,,
26660,1.5,171,0,1.0,,,1,0.107513427734375,16.697798013687134,,,,
26787,1.49,127,7,1.0,,,0,0.07947254180908203,16.787184953689575,,,,
26946,1.49,159,1,1.0,,,1,0.0852053165435791,16.881278038024902,,,,
27148,1.48,202,3,1.0,,,2,0.14589881896972656,17.03666377067566,,,,
27285,1.48,137,6,1.0,,,0,0.08706378936767578,17.134281396865845,,,,
27552,1.52,267,1,1.0,,,4,0.1528313159942627,17.294999599456787,,,,
27721,1.53,169,0,1.0,,,1,0.09409689903259277,17.39546489715576,,,,
27866,1.5,145,4,1.0,,,0,0.08912348747253418,17.496428728103638,,,,
