steps,avg_rewards,episode_step,episode_head,eps_list,episode_loss,q_record,episode_reward,episode_times,episode_relative_times,eval_rewards,highest_eval_score,eval_stds,eval_steps
113441,0.010012185059601419,312,2,0.9373483450000001,0.03776690572768216,6.2211995124816895,5.848784632576097e-06,3.568324327468872,1433.69642162323,,,,
113681,0.010012146265404545,240,8,0.937075105,0.05950542080250603,6.220346927642822,4.804197023418058e-06,2.784935235977173,1436.4902985095978,,,,
114211,0.010012087781402022,530,6,0.9366939550000001,0.03860375234657885,6.222685813903809,9.15414605515253e-06,6.1522815227508545,1442.6540551185608,,,,
114639,0.010012033301152358,428,7,0.936219745,0.03012559309848154,6.22129487991333,6.465095817702608e-06,4.92356014251709,1447.5887036323547,,,,
115189,0.010011973632753165,550,2,0.9357356350000001,0.03730015919000906,6.218751907348633,9.281743920155359e-06,6.349414825439453,1453.9500405788422,,,,
115756,0.010011902261378937,567,1,0.9351827200000001,0.047855035304139246,6.225138187408447,1.0081011525358003e-05,6.689634323120117,1461.5468847751617,,,,
116182,0.010011831248259209,426,8,0.9346911850000003,0.03650906910580209,6.226260185241699,7.71170862776671e-06,4.980748891830444,1466.5378739833832,,,,
117739,0.010011842176696175,1557,1,0.9337096000000001,0.03391430774745919,6.223438262939453,2.3611340598677105e-05,18.29160237312317,1484.8406219482422,,,,
118420,0.010011755816566327,681,2,0.9326017900000001,0.03356435704715199,6.223355293273926,1.1780563679053543e-05,7.985321521759033,1492.8389918804169,,,,
118893,0.010011672414610755,473,2,0.9320305600000002,0.04158928592304792,6.222256183624268,8.076659354969705e-06,5.798072814941406,1498.649650335312,,,,
119258,0.010011587467949168,365,8,0.9316157500000002,0.037668053006115955,6.220528602600098,6.6524252264343855e-06,4.3315794467926025,1502.9904267787933,,,,
119648,0.010011548544369378,390,1,0.9312420250000001,0.038930319671404534,6.223995685577393,7.405987864785856e-06,4.561697721481323,1507.562932729721,,,,
120328,0.010011376701823695,680,2,0.9307123750000001,0.06906303258527532,6.702277660369873,1.1792199825606516e-05,7.992405652999878,1515.5657713413239,,,,
121109,0.010011331657263992,781,2,0.92998918,0.03892074052537619,7.219632148742676,1.1948091741942342e-05,9.134733438491821,1524.7153294086456,,,,
121417,0.010011283690283836,308,6,0.929450125,0.03447892283298435,7.218656539916992,5.975264074891131e-06,3.6761579513549805,1528.403326511383,,,,
122040,0.010011233673250545,623,0,0.9289892800000001,0.053451650443638116,7.21820068359375,9.899616015900394e-06,7.356968402862549,1535.769297361374,,,,
